question_id,prompt_strategy,model,model_answer,raw_response,response_time,tokens_used,timestamp,correct_answer,score,result_id,correct
MIR-2024-v01-t01-Q102,Prompt-001,gpt-4,D,D,0.6089413166046143,198,2025-03-10T18:46:39.455218,D,3,MIR-2024-v01-t01-Q102-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q103,Prompt-001,gpt-4,B,B),0.9607391357421875,189,2025-03-10T18:46:40.917095,B,3,MIR-2024-v01-t01-Q103-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q106,Prompt-001,gpt-4,B,B),1.02351713180542,205,2025-03-10T18:46:42.441821,C,-1,MIR-2024-v01-t01-Q106-RespB-CorrectC-Score-1,False
MIR-2024-v01-t01-Q107,Prompt-001,gpt-4,C,C,0.4923083782196045,239,2025-03-10T18:46:43.435670,C,3,MIR-2024-v01-t01-Q107-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q108,Prompt-001,gpt-4,B,B),0.5400006771087646,222,2025-03-10T18:46:44.477271,B,3,MIR-2024-v01-t01-Q108-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q109,Prompt-001,gpt-4,D,D,0.8764703273773193,182,2025-03-10T18:46:45.855478,D,3,MIR-2024-v01-t01-Q109-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q112,Prompt-001,gpt-4,C,C),1.2448770999908447,166,2025-03-10T18:46:47.601491,C,3,MIR-2024-v01-t01-Q112-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q113,Prompt-001,gpt-4,D,D,0.7282273769378662,170,2025-03-10T18:46:48.834336,0,-1,MIR-2024-v01-t01-Q113-RespD-Correct0-Score-1,False
MIR-2024-v01-t01-Q114,Prompt-001,gpt-4,D,D,0.5636723041534424,218,2025-03-10T18:46:49.899188,D,3,MIR-2024-v01-t01-Q114-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q115,Prompt-001,gpt-4,D,D,0.808363676071167,263,2025-03-10T18:46:51.208729,D,3,MIR-2024-v01-t01-Q115-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q116,Prompt-001,gpt-4,A,A),0.6956205368041992,161,2025-03-10T18:46:52.405630,A,3,MIR-2024-v01-t01-Q116-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q117,Prompt-001,gpt-4,D,D,0.6310906410217285,284,2025-03-10T18:46:53.537844,D,3,MIR-2024-v01-t01-Q117-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q118,Prompt-001,gpt-4,D,D,0.6716873645782471,153,2025-03-10T18:46:54.711111,D,3,MIR-2024-v01-t01-Q118-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q119,Prompt-001,gpt-4,A,A) Dextro-transposición de grandes,1.202822208404541,158,2025-03-10T18:46:56.415621,A,3,MIR-2024-v01-t01-Q119-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q120,Prompt-001,gpt-4,C,C),0.8642852306365967,172,2025-03-10T18:46:57.781459,C,3,MIR-2024-v01-t01-Q120-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q121,Prompt-001,gpt-4,A,A),0.7234296798706055,252,2025-03-10T18:46:59.006105,A,3,MIR-2024-v01-t01-Q121-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q122,Prompt-001,gpt-4,D,D,0.5201992988586426,221,2025-03-10T18:47:00.027604,B,-1,MIR-2024-v01-t01-Q122-RespD-CorrectB-Score-1,False
MIR-2024-v01-t01-Q123,Prompt-001,gpt-4,D,D,1.0082643032073975,256,2025-03-10T18:47:01.537152,D,3,MIR-2024-v01-t01-Q123-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q124,Prompt-001,gpt-4,D,D,0.6807115077972412,179,2025-03-10T18:47:02.720325,D,3,MIR-2024-v01-t01-Q124-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q125,Prompt-001,gpt-4,A,A),0.74601149559021,226,2025-03-10T18:47:03.967599,B,-1,MIR-2024-v01-t01-Q125-RespA-CorrectB-Score-1,False
MIR-2024-v01-t01-Q126,Prompt-001,gpt-4,D,D,0.61954665184021,123,2025-03-10T18:47:05.088362,D,3,MIR-2024-v01-t01-Q126-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q127,Prompt-001,gpt-4,A,A),0.6887717247009277,218,2025-03-10T18:47:06.278261,A,3,MIR-2024-v01-t01-Q127-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q128,Prompt-001,gpt-4,B,B,0.6291847229003906,256,2025-03-10T18:47:07.408697,B,3,MIR-2024-v01-t01-Q128-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q129,Prompt-001,gpt-4,D,D,0.5107071399688721,118,2025-03-10T18:47:08.420818,D,3,MIR-2024-v01-t01-Q129-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q130,Prompt-001,gpt-4,C,C,0.5791964530944824,179,2025-03-10T18:47:09.501266,C,3,MIR-2024-v01-t01-Q130-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q131,Prompt-001,gpt-4,C,C,0.4892408847808838,252,2025-03-10T18:47:10.491792,C,3,MIR-2024-v01-t01-Q131-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q132,Prompt-001,gpt-4,D,D,0.8628270626068115,211,2025-03-10T18:47:11.855716,D,3,MIR-2024-v01-t01-Q132-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q133,Prompt-001,gpt-4,A,A,0.48641157150268555,184,2025-03-10T18:47:12.843309,A,3,MIR-2024-v01-t01-Q133-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q134,Prompt-001,gpt-4,C,C,0.7039597034454346,148,2025-03-10T18:47:14.048325,C,3,MIR-2024-v01-t01-Q134-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q135,Prompt-001,gpt-4,A,A),0.5358242988586426,236,2025-03-10T18:47:15.085326,A,3,MIR-2024-v01-t01-Q135-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q138,Prompt-001,gpt-4,C,C,0.5503494739532471,162,2025-03-10T18:47:16.136866,C,3,MIR-2024-v01-t01-Q138-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q139,Prompt-001,gpt-4,A,A),0.6996505260467529,172,2025-03-10T18:47:17.337783,A,3,MIR-2024-v01-t01-Q139-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q140,Prompt-001,gpt-4,C,C),0.8926825523376465,132,2025-03-10T18:47:18.731648,C,3,MIR-2024-v01-t01-Q140-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q141,Prompt-001,gpt-4,B,B,0.5166797637939453,122,2025-03-10T18:47:19.750186,B,3,MIR-2024-v01-t01-Q141-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q142,Prompt-001,gpt-4,C,C),0.6456565856933594,166,2025-03-10T18:47:20.897093,C,3,MIR-2024-v01-t01-Q142-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q143,Prompt-001,gpt-4,B,B),0.7123551368713379,196,2025-03-10T18:47:22.110630,A,-1,MIR-2024-v01-t01-Q143-RespB-CorrectA-Score-1,False
MIR-2024-v01-t01-Q145,Prompt-001,gpt-4,C,C),0.6340296268463135,275,2025-03-10T18:47:23.245839,C,3,MIR-2024-v01-t01-Q145-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q146,Prompt-001,gpt-4,B,B),0.5037837028503418,159,2025-03-10T18:47:24.250835,C,-1,MIR-2024-v01-t01-Q146-RespB-CorrectC-Score-1,False
MIR-2024-v01-t01-Q147,Prompt-001,gpt-4,C,C,0.5458836555480957,185,2025-03-10T18:47:25.297884,C,3,MIR-2024-v01-t01-Q147-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q148,Prompt-001,gpt-4,A,A),0.5282142162322998,276,2025-03-10T18:47:26.327255,A,3,MIR-2024-v01-t01-Q148-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q149,Prompt-001,gpt-4,A,A),0.6432762145996094,178,2025-03-10T18:47:27.471709,C,-1,MIR-2024-v01-t01-Q149-RespA-CorrectC-Score-1,False
MIR-2024-v01-t01-Q150,Prompt-001,gpt-4,D,D,0.4617650508880615,158,2025-03-10T18:47:28.434752,D,3,MIR-2024-v01-t01-Q150-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q151,Prompt-001,gpt-4,A,A),1.0858945846557617,124,2025-03-10T18:47:30.021816,A,3,MIR-2024-v01-t01-Q151-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q152,Prompt-001,gpt-4,A,A),0.6050047874450684,211,2025-03-10T18:47:31.128280,A,3,MIR-2024-v01-t01-Q152-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q153,Prompt-001,gpt-4,A,C) Síntomas previos de neuro,0.8095850944519043,148,2025-03-10T18:47:32.439463,C,-1,MIR-2024-v01-t01-Q153-RespA-CorrectC-Score-1,False
MIR-2024-v01-t01-Q154,Prompt-001,gpt-4,B,B),0.5901944637298584,159,2025-03-10T18:47:33.530970,B,3,MIR-2024-v01-t01-Q154-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q155,Prompt-001,gpt-4,D,D,0.6098792552947998,150,2025-03-10T18:47:34.642046,D,3,MIR-2024-v01-t01-Q155-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q156,Prompt-001,gpt-4,C,C),0.7842841148376465,240,2025-03-10T18:47:35.927939,C,3,MIR-2024-v01-t01-Q156-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q157,Prompt-001,gpt-4,C,C,0.6689071655273438,130,2025-03-10T18:47:37.098109,C,3,MIR-2024-v01-t01-Q157-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q158,Prompt-001,gpt-4,D,D,0.44762635231018066,136,2025-03-10T18:47:38.046989,D,3,MIR-2024-v01-t01-Q158-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q159,Prompt-001,gpt-4,D,D,1.0969693660736084,245,2025-03-10T18:47:39.645161,D,3,MIR-2024-v01-t01-Q159-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q160,Prompt-001,gpt-4,B,B,0.6604981422424316,261,2025-03-10T18:47:40.806842,B,3,MIR-2024-v01-t01-Q160-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q161,Prompt-001,gpt-4,B,B),0.9950716495513916,189,2025-03-10T18:47:42.303213,B,3,MIR-2024-v01-t01-Q161-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q162,Prompt-001,gpt-4,B,B,0.47817063331604004,154,2025-03-10T18:47:43.282929,B,3,MIR-2024-v01-t01-Q162-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q163,Prompt-001,gpt-4,B,B,0.7662591934204102,179,2025-03-10T18:47:44.552091,B,3,MIR-2024-v01-t01-Q163-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q164,Prompt-001,gpt-4,B,B),1.018378496170044,122,2025-03-10T18:47:46.071761,B,3,MIR-2024-v01-t01-Q164-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q165,Prompt-001,gpt-4,A,A) Tirotoxicosis facticia.,0.9243311882019043,210,2025-03-10T18:47:47.497303,A,3,MIR-2024-v01-t01-Q165-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q166,Prompt-001,gpt-4,C,C),0.5420291423797607,165,2025-03-10T18:47:48.540541,C,3,MIR-2024-v01-t01-Q166-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q167,Prompt-001,gpt-4,A,A),0.6654999256134033,180,2025-03-10T18:47:49.707202,A,3,MIR-2024-v01-t01-Q167-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q168,Prompt-001,gpt-4,B,B,0.48761677742004395,174,2025-03-10T18:47:50.695954,B,3,MIR-2024-v01-t01-Q168-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q169,Prompt-001,gpt-4,C,C,0.7788286209106445,253,2025-03-10T18:47:51.975973,C,3,MIR-2024-v01-t01-Q169-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q170,Prompt-001,gpt-4,A,A) Anfotericina B liposomal.,1.002882480621338,140,2025-03-10T18:47:53.480071,A,3,MIR-2024-v01-t01-Q170-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q171,Prompt-001,gpt-4,B,B),0.655203104019165,297,2025-03-10T18:47:54.636914,D,-1,MIR-2024-v01-t01-Q171-RespB-CorrectD-Score-1,False
MIR-2024-v01-t01-Q172,Prompt-001,gpt-4,B,B),0.5494110584259033,227,2025-03-10T18:47:55.687736,B,3,MIR-2024-v01-t01-Q172-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q173,Prompt-001,gpt-4,A,A),0.5266478061676025,128,2025-03-10T18:47:56.716010,A,3,MIR-2024-v01-t01-Q173-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q174,Prompt-001,gpt-4,B,B,1.1566672325134277,253,2025-03-10T18:47:58.374011,B,3,MIR-2024-v01-t01-Q174-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q175,Prompt-001,gpt-4,A,A,0.6581521034240723,253,2025-03-10T18:47:59.533402,A,3,MIR-2024-v01-t01-Q175-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q176,Prompt-001,gpt-4,C,C,0.833263635635376,223,2025-03-10T18:48:00.867849,C,3,MIR-2024-v01-t01-Q176-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q177,Prompt-001,gpt-4,A,C) Acenocumarol.,1.7897679805755615,182,2025-03-10T18:48:03.158874,C,-1,MIR-2024-v01-t01-Q177-RespA-CorrectC-Score-1,False
MIR-2024-v01-t01-Q178,Prompt-001,gpt-4,B,B),1.2713723182678223,243,2025-03-10T18:48:04.931638,B,3,MIR-2024-v01-t01-Q178-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q179,Prompt-001,gpt-4,C,C,2.0659375190734863,326,2025-03-10T18:48:07.499076,C,3,MIR-2024-v01-t01-Q179-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q180,Prompt-001,gpt-4,B,B),2.4976725578308105,344,2025-03-10T18:48:10.498001,0,-1,MIR-2024-v01-t01-Q180-RespB-Correct0-Score-1,False
MIR-2024-v01-t01-Q181,Prompt-001,gpt-4,B,B),2.1337196826934814,219,2025-03-10T18:48:13.133760,B,3,MIR-2024-v01-t01-Q181-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q184,Prompt-001,gpt-4,A,A),1.1716313362121582,241,2025-03-10T18:48:14.806700,A,3,MIR-2024-v01-t01-Q184-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q185,Prompt-001,gpt-4,C,C,1.5629589557647705,247,2025-03-10T18:48:16.870914,C,3,MIR-2024-v01-t01-Q185-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q186,Prompt-001,gpt-4,D,D,1.1786887645721436,232,2025-03-10T18:48:18.551036,D,3,MIR-2024-v01-t01-Q186-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q187,Prompt-001,gpt-4,B,B,1.3832676410675049,240,2025-03-10T18:48:20.435518,A,-1,MIR-2024-v01-t01-Q187-RespB-CorrectA-Score-1,False
MIR-2024-v01-t01-Q188,Prompt-001,gpt-4,C,C,1.1727817058563232,111,2025-03-10T18:48:22.109476,C,3,MIR-2024-v01-t01-Q188-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q189,Prompt-001,gpt-4,B,B),0.5745875835418701,175,2025-03-10T18:48:23.185379,D,-1,MIR-2024-v01-t01-Q189-RespB-CorrectD-Score-1,False
MIR-2024-v01-t01-Q190,Prompt-001,gpt-4,D,D,0.705984354019165,146,2025-03-10T18:48:24.392674,D,3,MIR-2024-v01-t01-Q190-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q191,Prompt-001,gpt-4,B,B,0.8892252445220947,185,2025-03-10T18:48:25.783134,B,3,MIR-2024-v01-t01-Q191-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q192,Prompt-001,gpt-4,B,B),2.4491617679595947,283,2025-03-10T18:48:28.733538,B,3,MIR-2024-v01-t01-Q192-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q193,Prompt-001,gpt-4,C,C,0.5280201435089111,139,2025-03-10T18:48:29.763193,C,3,MIR-2024-v01-t01-Q193-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q194,Prompt-001,gpt-4,A,A) Urocultivo.,1.2898366451263428,230,2025-03-10T18:48:31.554250,C,-1,MIR-2024-v01-t01-Q194-RespA-CorrectC-Score-1,False
MIR-2024-v01-t01-Q195,Prompt-001,gpt-4,C,C),1.1672048568725586,208,2025-03-10T18:48:33.222739,C,3,MIR-2024-v01-t01-Q195-RespC-CorrectC-Score+3,True
MIR-2024-v01-t01-Q196,Prompt-001,gpt-4,B,B,1.005918025970459,176,2025-03-10T18:48:34.729900,B,3,MIR-2024-v01-t01-Q196-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q197,Prompt-001,gpt-4,A,A),1.0046889781951904,139,2025-03-10T18:48:36.235793,A,3,MIR-2024-v01-t01-Q197-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q198,Prompt-001,gpt-4,B,B,1.0829949378967285,218,2025-03-10T18:48:37.820142,B,3,MIR-2024-v01-t01-Q198-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q199,Prompt-001,gpt-4,D,D,1.5788099765777588,206,2025-03-10T18:48:39.900200,D,3,MIR-2024-v01-t01-Q199-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q200,Prompt-001,gpt-4,A,A,1.7082810401916504,248,2025-03-10T18:48:42.109942,A,3,MIR-2024-v01-t01-Q200-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q201,Prompt-001,gpt-4,B,B),0.7107441425323486,137,2025-03-10T18:48:43.321868,B,3,MIR-2024-v01-t01-Q201-RespB-CorrectB-Score+3,True
MIR-2024-v01-t01-Q202,Prompt-001,gpt-4,D,D,1.518005132675171,201,2025-03-10T18:48:45.341058,D,3,MIR-2024-v01-t01-Q202-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q203,Prompt-001,gpt-4,C,C,0.4793210029602051,148,2025-03-10T18:48:46.321590,B,-1,MIR-2024-v01-t01-Q203-RespC-CorrectB-Score-1,False
MIR-2024-v01-t01-Q204,Prompt-001,gpt-4,D,D,2.26300311088562,319,2025-03-10T18:48:49.085777,D,3,MIR-2024-v01-t01-Q204-RespD-CorrectD-Score+3,True
MIR-2024-v01-t01-Q205,Prompt-001,gpt-4,A,A),1.225388526916504,240,2025-03-10T18:48:50.812398,D,-1,MIR-2024-v01-t01-Q205-RespA-CorrectD-Score-1,False
MIR-2024-v01-t01-Q206,Prompt-001,gpt-4,C,C,1.308356761932373,202,2025-03-10T18:48:52.622392,0,-1,MIR-2024-v01-t01-Q206-RespC-Correct0-Score-1,False
MIR-2024-v01-t01-Q207,Prompt-001,gpt-4,A,A,1.8052022457122803,254,2025-03-10T18:48:54.928836,A,3,MIR-2024-v01-t01-Q207-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q208,Prompt-001,gpt-4,A,A),1.163832664489746,189,2025-03-10T18:48:56.593954,A,3,MIR-2024-v01-t01-Q208-RespA-CorrectA-Score+3,True
MIR-2024-v01-t01-Q209,Prompt-001,gpt-4,A,A) Furosemida.,0.9542295932769775,153,2025-03-10T18:48:58.049364,B,-1,MIR-2024-v01-t01-Q209-RespA-CorrectB-Score-1,False
MIR-2024-v01-t01-Q210,Prompt-001,gpt-4,D,D,1.4472742080688477,271,2025-03-10T18:48:59.997775,D,3,MIR-2024-v01-t01-Q210-RespD-CorrectD-Score+3,True
